location_id,zip,city,state,county
1738,21915,Chesapeake City,MD,Cecil
1739,21916,Childs,MD,Cecil
1740,21930,Georgetown,MD,Cecil
1741,22003,Annandale,VA,Fairfax
1742,22027,Dunn Loring,VA,Fairfax
1743,22033,Fairfax,VA,Fairfax
1744,22044,Falls Church,VA,Fairfax
1745,22124,Oakton,VA,Fairfax
1746,22151,Springfield,VA,Fairfax
1747,22152,Springfield,VA,Fairfax
1748,22180,Vienna,VA,Fairfax
1749,22181,Vienna,VA,Fairfax
1750,22192,Woodbridge,VA,Prince William
1751,22205,Arlington,VA,Arlington
1752,22206,Arlington,VA,Arlington
1753,22209,Arlington,VA,Arlington
1754,22301,Alexandria,VA,Alexandria
1755,22305,Alexandria,VA,Alexandria
1756,22306,Alexandria,VA,Fairfax
1757,22310,Alexandria,VA,Fairfax
1758,22312,Alexandria,VA,Fairfax
1759,22406,Fredericksburg,VA,Stafford
1760,22448,Dahlgren,VA,King George
1761,22469,Hague,VA,Westmoreland
1762,22504,Laneview,VA,Essex
1763,22509,Loretto,VA,Essex
1764,22529,Oldhams,VA,Westmoreland
1765,22538,Rappahannock Academy,VA,Caroline
1766,22542,Rhoadesville,VA,Orange
1767,22548,Sharps,VA,Richmond
1768,22553,Spotsylvania,VA,Spotsylvania
1769,22567,Unionville,VA,Orange
1770,22578,White Stone,VA,Lancaster
1771,22610,Bentonville,VA,Warren
1772,22611,Berryville,VA,Clarke
1773,22620,Boyce,VA,Clarke
1774,22639,Hume,VA,Fauquier
1775,22640,Huntly,VA,Rappahannock
1776,22644,Maurertown,VA,Shenandoah
1777,22654,Star Tannery,VA,Frederick
1778,22660,Toms Brook,VA,Shenandoah
1779,22701,Culpeper,VA,Culpeper
1780,22713,Boston,VA,Culpeper
1781,22715,Brightwood,VA,Madison
1782,22716,Castleton,VA,Rappahannock
1783,22718,Elkwood,VA,Culpeper
1784,22719,Etlan,VA,Madison
1785,22728,Midland,VA,Fauquier
1786,22735,Reva,VA,Culpeper
1787,22747,Washington,VA,Rappahannock
1788,22802,Harrisonburg,VA,Harrisonburg
1789,22807,Harrisonburg,VA,Harrisonburg
1790,22820,Criders,VA,Rockingham
1791,22821,Dayton,VA,Rockingham
1792,22827,Elkton,VA,Rockingham
1793,22831,Hinton,VA,Rockingham
1794,22841,Mount Crawford,VA,Rockingham
1795,22843,Mount Solon,VA,Augusta
1796,22845,Orkney Springs,VA,Shenandoah
1797,22846,Penn Laird,VA,Rockingham
1798,22850,Singers Glen,VA,Rockingham
1799,22851,Stanley,VA,Page
1800,22911,Charlottesville,VA,Albemarle
1801,22920,Afton,VA,Nelson
1802,22923,Barboursville,VA,Greene
1803,22935,Dyke,VA,Greene
1804,22938,Faber,VA,Nelson
1805,22939,Fishersville,VA,Augusta
1806,22959,North Garden,VA,Albemarle
1807,22960,Orange,VA,Madison
1808,22967,Roseland,VA,Nelson
1809,22972,Somerset,VA,Orange
1810,22974,Troy,VA,Fluvanna
1811,22980,Waynesboro,VA,Waynesboro
1812,23024,Bumpass,VA,Louisa
1813,23025,Cardinal,VA,Mathews
1814,23027,Cartersville,VA,Cumberland
1815,23059,Glen Allen,VA,Henrico
1816,23063,Goochland,VA,Goochland
1817,23065,Gum Spring,VA,Goochland
1818,23072,Hayes,VA,Gloucester
1819,23079,Jamaica,VA,Middlesex
1820,23085,King And Queen Court House,VA,King and Queen
1821,23093,Louisa,VA,Louisa
1822,23109,Mathews,VA,Mathews
1823,23114,Midlothian,VA,Chesterfield
1824,23116,Mechanicsville,VA,Hanover
1825,23119,Moon,VA,Mathews
1826,23120,Moseley,VA,Chesterfield
1827,23123,New Canton,VA,Buckingham
1828,23148,Saint Stephens Church,VA,King and Queen
1829,23161,Stevensville,VA,King and Queen
1830,23163,Susan,VA,Mathews
1831,23176,Wake,VA,Middlesex
1832,23181,West Point,VA,King William
1833,23219,Richmond,VA,Richmond
1834,23222,Richmond,VA,Richmond
1835,23228,Henrico,VA,Henrico
1836,23238,Henrico,VA,Henrico
1837,23302,Assawoman,VA,Accomack
1838,23304,Battery Park,VA,Isle of Wight
1839,23313,Capeville,VA,Northampton
1840,23315,Carrsville,VA,Isle of Wight
1841,23320,Chesapeake,VA,Chesapeake
1842,23321,Chesapeake,VA,Chesapeake
1843,23323,Chesapeake,VA,Chesapeake
1844,23337,Wallops Island,VA,Accomack
1845,23347,Eastville,VA,Northampton
1846,23395,Horntown,VA,Accomack
1847,23398,Jamesville,VA,Northampton
1848,23408,Marionville,VA,Northampton
1849,23413,Nassawadox,VA,Northampton
1850,23415,New Church,VA,Accomack
1851,23416,Oak Hall,VA,Accomack
1852,23427,Saxis,VA,Accomack
1853,23430,Smithfield,VA,Isle of Wight
1854,23433,Suffolk,VA,Suffolk
1855,23436,Suffolk,VA,Suffolk
1856,23452,Virginia Beach,VA,Virginia Beach
1857,23453,Virginia Beach,VA,Virginia Beach
1858,23462,Virginia Beach,VA,Virginia Beach
1859,23503,Norfolk,VA,Norfolk
1860,23513,Norfolk,VA,Norfolk
1861,23523,Norfolk,VA,Norfolk
1862,23601,Newport News,VA,Newport News
1863,23602,Newport News,VA,Newport News
1864,23605,Newport News,VA,Newport News
1865,23661,Hampton,VA,Hampton
1866,23704,Portsmouth,VA,Portsmouth
1867,23801,Fort Lee,VA,Prince George
1868,23824,Blackstone,VA,Nottoway
1869,23829,Capron,VA,Southampton
1870,23830,Carson,VA,Prince George
1871,23833,Church Road,VA,Dinwiddie
1872,23834,Colonial Heights,VA,Colonial Heights
1873,23836,Chester,VA,Chesterfield
1874,23840,Dewitt,VA,Dinwiddie
1875,23841,Dinwiddie,VA,Dinwiddie
1876,23850,Ford,VA,Dinwiddie
1877,23872,Mc Kenney,VA,Dinwiddie
1878,23878,Sedley,VA,Southampton
1879,23879,Skippers,VA,Greensville
1880,23884,Sussex,VA,Sussex
1881,23890,Waverly,VA,Sussex
1882,23891,Waverly,VA,Sussex
1883,23893,White Plains,VA,Brunswick
1884,23897,Yale,VA,Sussex
1885,23915,Baskerville,VA,Mecklenburg
1886,23920,Brodnax,VA,Brunswick
1887,23922,Burkeville,VA,Nottoway
1888,23930,Crewe,VA,Nottoway
1889,23934,Cullen,VA,Charlotte
1890,23947,Keysville,VA,Prince Edward
1891,23952,Lunenburg,VA,Lunenburg
1892,23963,Red House,VA,Charlotte
1893,23966,Rice,VA,Prince Edward
1894,23970,South Hill,VA,Mecklenburg
1895,23976,Wylliesburg,VA,Charlotte
1896,24019,Roanoke,VA,Roanoke
1897,24054,Axton,VA,Henry
1898,24058,Belspring,VA,Pulaski
1899,24059,Bent Mountain,VA,Roanoke
1900,24064,Blue Ridge,VA,Botetourt
1901,24069,Cascade,VA,Pittsylvania
1902,24073,Christiansburg,VA,Montgomery
1903,24079,Copper Hill,VA,Floyd
1904,24082,Critz,VA,Patrick
1905,24083,Daleville,VA,Botetourt
1906,24086,Eggleston,VA,Giles
1907,24088,Ferrum,VA,Franklin
1908,24093,Glen Lyn,VA,Giles
1909,24101,Hardy,VA,Franklin
1910,24112,Martinsville,VA,Henry
1911,24122,Montvale,VA,Bedford
1912,24131,Paint Bank,VA,Craig
1913,24133,Patrick Springs,VA,Patrick
1914,24134,Pearisburg,VA,Giles
1915,24139,Pittsville,VA,Pittsylvania
1916,24147,Rich Creek,VA,Giles
1917,24151,Rocky Mount,VA,Franklin
1918,24161,Sandy Level,VA,Pittsylvania
1919,24162,Shawsville,VA,Montgomery
1920,24175,Troutville,VA,Botetourt
1921,24176,Union Hall,VA,Franklin
1922,24184,Wirtz,VA,Franklin
1923,24216,Appalachia,VA,Wise
1924,24224,Castlewood,VA,Russell
1925,24226,Clinchco,VA,Dickenson
1926,24228,Clintwood,VA,Dickenson
1927,24244,Duffield,VA,Scott
1928,24251,Gate City,VA,Scott
1929,24263,Jonesville,VA,Lee
1930,24265,Keokee,VA,Lee
1931,24266,Lebanon,VA,Russell
1932,24273,Norton,VA,Norton
1933,24279,Pound,VA,Wise
1934,24283,Saint Paul,VA,Wise
1935,24290,Weber City,VA,Scott
1936,24293,Wise,VA,Wise
1937,24311,Atkins,VA,Smyth
1938,24312,Austinville,VA,Carroll
1939,24319,Chilhowie,VA,Smyth
1940,24325,Dugspur,VA,Carroll
1941,24333,Galax,VA,Galax
1942,24343,Hillsville,VA,Carroll
1943,24348,Independence,VA,Grayson
1944,24352,Laurel Fork,VA,Carroll
1945,24363,Mouth Of Wilson,VA,Grayson
1946,24378,Troutdale,VA,Grayson
1947,24401,Staunton,VA,Staunton
1948,24435,Fairfield,VA,Rockbridge
1949,24440,Greenville,VA,Augusta
1950,24464,Montebello,VA,Nelson
1951,24471,Port Republic,VA,Rockingham
1952,24476,Steeles Tavern,VA,Augusta
1953,24483,Vesuvius,VA,Rockbridge
1954,24484,Warm Springs,VA,Bath
1955,24520,Alton,VA,Halifax
1956,24522,Appomattox,VA,Appomattox
1957,24550,Evington,VA,Campbell
1958,24557,Gretna,VA,Pittsylvania
1959,24558,Halifax,VA,Halifax
1960,24563,Hurt,VA,Pittsylvania
1961,24570,Lowry,VA,Bedford
1962,24578,Natural Bridge,VA,Rockbridge
1963,24588,Rustburg,VA,Campbell
1964,24593,Spout Spring,VA,Appomattox
1965,24597,Vernon Hill,VA,Halifax
1966,24604,Bishop,VA,Tazewell
1967,24605,Bluefield,VA,Tazewell
1968,24606,Boissevain,VA,Tazewell
1969,24646,Rowe,VA,Buchanan
1970,24719,Covel,WV,Wyoming
1971,24740,Princeton,WV,Mercer
1972,24747,Rock,WV,Mercer
1973,24801,Welch,WV,McDowell
1974,24811,Avondale,WV,McDowell
1975,24813,Bartley,WV,McDowell
1976,24817,Bradshaw,WV,McDowell
1977,24822,Clear Fork,WV,Wyoming
1978,24827,Cyclone,WV,Wyoming
1979,24831,Elkhorn,WV,McDowell
1980,24834,Fanrock,WV,Wyoming
1981,24844,Iaeger,WV,McDowell
1982,24845,Ikes Fork,WV,Wyoming
1983,24851,Justice,WV,Mingo
1984,24857,Lynco,WV,Wyoming
1985,24861,Maybeury,WV,McDowell
1986,24869,North Spring,WV,Wyoming
1987,24873,Paynesville,WV,McDowell
1988,24880,Rock View,WV,Wyoming
1989,24882,Simon,WV,Wyoming
1990,24898,Wyoming,WV,Wyoming
1991,24918,Ballard,WV,Monroe
1992,24920,Bartow,WV,Pocahontas
1993,24924,Buckeye,WV,Pocahontas
1994,24938,Frankford,WV,Greenbrier
1995,24941,Gap Mills,WV,Monroe
1996,24945,Greenville,WV,Monroe
1997,24946,Hillsboro,WV,Pocahontas
1998,24957,Maxwelton,WV,Greenbrier
1999,24963,Peterstown,WV,Monroe
2000,24974,Secondcreek,WV,Monroe
2001,25002,Alloy,WV,Fayette
2002,25005,Amma,WV,Roane
2003,25022,Blair,WV,Logan
2004,25025,Blount,WV,Kanawha
2005,25033,Buffalo,WV,Putnam
2006,25035,Cabin Creek,WV,Kanawha
2007,25040,Charlton Heights,WV,Fayette
2008,25048,Colcord,WV,Raleigh
2009,25049,Comfort,WV,Boone
2010,25053,Danville,WV,Boone
2011,25070,Eleanor,WV,Putnam
2012,25103,Hansford,WV,Kanawha
2013,25107,Hernshaw,WV,Kanawha
2014,25109,Hometown,WV,Putnam
2015,25112,Institute,WV,Kanawha
2016,25115,Kanawha Falls,WV,Fayette
2017,25123,Leon,WV,Mason
2018,25124,Liberty,WV,Putnam
2019,25125,Lizemores,WV,Clay
2020,25133,Maysel,WV,Clay
2021,25136,Montgomery,WV,Fayette
2022,25141,Nebo,WV,Clay
2023,25149,Ottawa,WV,Boone
2024,25161,Powellton,WV,Fayette
2025,25165,Racine,WV,Boone
2026,25180,Saxon,WV,Raleigh
2027,25183,Sharples,WV,Logan
2028,25193,Sylvester,WV,Boone
2029,25213,Winfield,WV,Putnam
2030,25235,Chloe,WV,Calhoun
2031,25239,Cottageville,WV,Jackson
2032,25243,Gandeeville,WV,Roane
2033,25245,Given,WV,Jackson
2034,25253,Letart,WV,Mason
2035,25259,Looneyville,WV,Roane
2036,25267,Normantown,WV,Gilmer
2037,25304,Charleston,WV,Kanawha
2038,25309,South Charleston,WV,Kanawha
2039,25311,Charleston,WV,Kanawha
2040,25313,Charleston,WV,Kanawha
2041,25320,Charleston,WV,Kanawha
2042,25405,Martinsburg,WV,Berkeley
2043,25413,Bunker Hill,WV,Berkeley
2044,25420,Gerrardstown,WV,Berkeley
2045,25427,Hedgesville,WV,Berkeley
2046,25434,Paw Paw,WV,Hampshire
2047,25442,Shenandoah Junction,WV,Jefferson
2048,25504,Barboursville,WV,Cabell
2049,25506,Branchland,WV,Lincoln
2050,25508,Chapmanville,WV,Logan
2051,25512,East Lynn,WV,Wayne
2052,25545,Ona,WV,Cabell
2053,25557,Ranger,WV,Lincoln
2054,25560,Scott Depot,WV,Putnam
2055,25565,Spurlockville,WV,Lincoln
2056,25570,Wayne,WV,Wayne
2057,25571,West Hamlin,WV,Lincoln
2058,25607,Amherstdale,WV,Logan
2059,25628,Kistler,WV,Logan
2060,25634,Mallory,WV,Logan
2061,25639,Peach Creek,WV,Logan
2062,25650,Verner,WV,Mingo
2063,25669,Crum,WV,Wayne
2064,25678,Matewan,WV,Mingo
2065,25699,Wilsondale,WV,Wayne
2066,25702,Huntington,WV,Cabell
2067,25705,Huntington,WV,Cabell
2068,25801,Beckley,WV,Raleigh
2069,25810,Allen Junction,WV,Wyoming
2070,25813,Beaver,WV,Raleigh
2071,25836,Eccles,WV,Raleigh
2072,25845,Glen Fork,WV,Wyoming
2073,25854,Hico,WV,Fayette
2074,25855,Hilltop,WV,Fayette
2075,25868,Lookout,WV,Fayette
2076,25873,Mac Arthur,WV,Raleigh
2077,25876,Saulsville,WV,Wyoming
2078,25878,Midway,WV,Raleigh
2079,25906,Piney View,WV,Raleigh
2080,25911,Raleigh,WV,Raleigh
2081,25913,Ravencliff,WV,Wyoming
2082,25915,Rhodell,WV,Raleigh
2083,25916,Sabine,WV,Wyoming
2084,25918,Shady Spring,WV,Raleigh
2085,25920,Slab Fork,WV,Raleigh
2086,25969,Jumping Branch,WV,Summers
2087,26003,Wheeling,WV,Ohio
2088,26032,Bethany,WV,Brooke
2089,26037,Follansbee,WV,Brooke
2090,26047,New Cumberland,WV,Hancock
2091,26055,Proctor,WV,Marshall
2092,26060,Valley Grove,WV,Ohio
2093,26070,Wellsburg,WV,Brooke
2094,26075,Windsor Heights,WV,Brooke
2095,26105,Vienna,WV,Wood
2096,26133,Belleville,WV,Wood
2097,26136,Big Bend,WV,Calhoun
2098,26142,Davisville,WV,Wood
2099,26148,Macfarlan,WV,Ritchie
2100,26152,Munday,WV,Wirt
2101,26161,Petroleum,WV,Ritchie
2102,26180,Walker,WV,Wood
2103,26201,Buckhannon,WV,Upshur
2104,26208,Camden On Gauley,WV,Webster
2105,26209,Snowshoe,WV,Pocahontas
2106,26222,Hacker Valley,WV,Webster
2107,26237,Tallmansville,WV,Upshur
2108,26257,Coalton,WV,Randolph
2109,26259,Dailey,WV,Randolph
2110,26263,Dryfork,WV,Randolph
2111,26267,Ellamore,WV,Barbour
2112,26269,Hambleton,WV,Tucker
2113,26271,Hendricks,WV,Tucker
2114,26278,Mabie,WV,Randolph
2115,26282,Monterville,WV,Randolph
2116,26287,Parsons,WV,Tucker
2117,26291,Slatyfork,WV,Pocahontas
2118,26293,Valley Bend,WV,Randolph
2119,26294,Valley Head,WV,Randolph
2120,26320,Alma,WV,Tyler
2121,26325,Auburn,WV,Ritchie
2122,26330,Bridgeport,WV,Harrison
2123,26338,Camden,WV,Lewis
2124,26339,Center Point,WV,Doddridge
2125,26346,Ellenboro,WV,Ritchie
2126,26348,Folsom,WV,Wetzel
2127,26351,Glenville,WV,Gilmer
2128,26366,Haywood,WV,Harrison
2129,26369,Hepzibah,WV,Harrison
2130,26376,Ireland,WV,Lewis
2131,26384,Linn,WV,Gilmer
2132,26385,Lost Creek,WV,Harrison
2133,26405,Moatsville,WV,Barbour
2134,26411,New Milton,WV,Doddridge
2135,26412,Orlando,WV,Lewis
2136,26415,Pennsboro,WV,Ritchie
2137,26424,Rosemont,WV,Taylor
2138,26425,Rowlesburg,WV,Preston
2139,26426,Salem,WV,Harrison
2140,26431,Shinnston,WV,Harrison
2141,26443,Troy,WV,Gilmer
2142,26451,West Milford,WV,Harrison
2143,26505,Morgantown,WV,Monongalia
2144,26520,Arthurdale,WV,Preston
2145,26541,Maidsville,WV,Monongalia
2146,26542,Masontown,WV,Preston
2147,26554,Fairmont,WV,Marion
2148,26581,Littleton,WV,Wetzel
2149,26585,Metz,WV,Marion
2150,26587,Rachel,WV,Marion
2151,26588,Rivesville,WV,Marion
2152,26619,Exchange,WV,Braxton
2153,26623,Frametown,WV,Braxton
2154,26624,Gassaway,WV,Braxton
2155,26631,Napier,WV,Braxton
2156,26651,Summersville,WV,Nicholas
2157,26656,Belva,WV,Nicholas
2158,26678,Mount Lookout,WV,Nicholas
2159,26679,Mount Nebo,WV,Nicholas
2160,26681,Nettie,WV,Nicholas
2161,26690,Swiss,WV,Fayette
2162,26704,Augusta,WV,Hampshire
2163,26722,Green Spring,WV,Hampshire
2164,26739,Mount Storm,WV,Grant
2165,26753,Ridgeley,WV,Mineral
2166,26757,Romney,WV,Hampshire
2167,26802,Brandywine,WV,Pendleton
2168,26807,Franklin,WV,Pendleton
2169,26810,Lost City,WV,Hardy
2170,26818,Fisher,WV,Hardy
2171,26823,Capon Springs,WV,Hampshire
2172,26833,Maysville,WV,Grant
2173,26836,Moorefield,WV,Hardy
2174,26845,Old Fields,WV,Hardy
2175,26851,Wardensville,WV,Hardy
2176,26852,Purgitsville,WV,Hampshire
2177,27006,Advance,NC,Davie
2178,27009,Belews Creek,NC,Forsyth
2179,27012,Clemmons,NC,Forsyth
2180,27018,East Bend,NC,Yadkin
2181,27019,Germanton,NC,Stokes
2182,27023,Lewisville,NC,Forsyth
2183,27027,Mayodan,NC,Rockingham
2184,27028,Mocksville,NC,Davie
2185,27041,Pilot Mountain,NC,Surry
2186,27052,Walnut Cove,NC,Stokes
2187,27053,Westfield,NC,Stokes
2188,27054,Woodleaf,NC,Rowan
2189,27103,Winston Salem,NC,Forsyth
2190,27209,Biscoe,NC,Montgomery
2191,27215,Burlington,NC,Alamance
2192,27229,Candor,NC,Montgomery
2193,27244,Elon,NC,Alamance
2194,27249,Gibsonville,NC,Guilford
2195,27258,Haw River,NC,Alamance
2196,27263,High Point,NC,Randolph
2197,27278,Hillsborough,NC,Orange
2198,27281,Jackson Springs,NC,Moore
2199,27284,Kernersville,NC,Forsyth
2200,27292,Lexington,NC,Davidson
2201,27298,Liberty,NC,Randolph
2202,27301,Mc Leansville,NC,Guilford
2203,27302,Mebane,NC,Alamance
2204,27313,Pleasant Garden,NC,Guilford
2205,27326,Ruffin,NC,Rockingham
2206,27340,Saxapahaw,NC,Alamance
2207,27343,Semora,NC,Person
2208,27357,Stokesdale,NC,Rockingham
2209,27358,Summerfield,NC,Guilford
2210,27371,Troy,NC,Montgomery
2211,27379,Yanceyville,NC,Caswell
2212,27403,Greensboro,NC,Guilford
2213,27405,Greensboro,NC,Guilford
2214,27406,Greensboro,NC,Guilford
2215,27408,Greensboro,NC,Guilford
2216,27410,Greensboro,NC,Guilford
2217,27455,Greensboro,NC,Guilford
2218,27503,Bahama,NC,Durham
2219,27507,Bullock,NC,Granville
2220,27509,Butner,NC,Granville
2221,27517,Chapel Hill,NC,Orange
2222,27523,Apex,NC,Wake
2223,27525,Franklinton,NC,Franklin
2224,27527,Clayton,NC,Johnston
2225,27529,Garner,NC,Wake
2226,27530,Goldsboro,NC,Wayne
2227,27541,Hurdle Mills,NC,Person
2228,27545,Knightdale,NC,Wake
2229,27556,Middleburg,NC,Vance
2230,27559,Moncure,NC,Chatham
2231,27560,Morrisville,NC,Wake
2232,27573,Roxboro,NC,Person
2233,27581,Stem,NC,Granville
2234,27582,Stovall,NC,Granville
2235,27583,Timberlake,NC,Person
2236,27587,Wake Forest,NC,Wake
2237,27601,Raleigh,NC,Wake
2238,27605,Raleigh,NC,Wake
2239,27606,Raleigh,NC,Wake
2240,27608,Raleigh,NC,Wake
2241,27609,Raleigh,NC,Wake
2242,27612,Raleigh,NC,Wake
2243,27614,Raleigh,NC,Wake
2244,27615,Raleigh,NC,Wake
2245,27616,Raleigh,NC,Wake
2246,27617,Raleigh,NC,Wake
2247,27701,Durham,NC,Durham
2248,27705,Durham,NC,Durham
2249,27713,Durham,NC,Durham
2250,27805,Aulander,NC,Hertford
2251,27812,Bethel,NC,Pitt
2252,27821,Edward,NC,Beaufort
2253,27823,Enfield,NC,Halifax
2254,27824,Engelhard,NC,Hyde
2255,27829,Fountain,NC,Pitt
2256,27830,Fremont,NC,Wayne
2257,27831,Garysburg,NC,Northampton
2258,27832,Gaston,NC,Northampton
2259,27837,Grimesland,NC,Pitt
2260,27841,Hassell,NC,Martin
2261,27845,Jackson,NC,Northampton
2262,27850,Littleton,NC,Halifax
2263,27852,Macclesfield,NC,Edgecombe
2264,27855,Murfreesboro,NC,Hertford
2265,27856,Nashville,NC,Nash
2266,27862,Pendleton,NC,Northampton
2267,27870,Roanoke Rapids,NC,Halifax
2268,27872,Roxobel,NC,Bertie
2269,27878,Sharpsburg,NC,Edgecombe
2270,27880,Sims,NC,Wilson
2271,27882,Spring Hope,NC,Nash
2272,27890,Weldon,NC,Halifax
2273,27896,Wilson,NC,Wilson
2274,27920,Buxton,NC,Dare
2275,27921,Camden,NC,Camden
2276,27922,Cofield,NC,Hertford
2277,27923,Coinjock,NC,Currituck
2278,27925,Columbia,NC,Tyrrell
2279,27927,Corolla,NC,Currituck
2280,27937,Gates,NC,Gates
2281,27947,Jarvisburg,NC,Currituck
2282,27957,Merry Hill,NC,Bertie
2283,27962,Plymouth,NC,Washington
2284,27964,Point Harbor,NC,Currituck
2285,27966,Powells Point,NC,Currituck
2286,27968,Rodanthe,NC,Dare
2287,27972,Salvo,NC,Dare
2288,27979,Sunbury,NC,Gates
2289,27982,Waves,NC,Dare
2290,27983,Windsor,NC,Bertie
2291,28001,Albemarle,NC,Stanly
2292,28019,Caroleen,NC,Rutherford
2293,28020,Casar,NC,Cleveland
2294,28021,Cherryville,NC,Gaston
2295,28025,Concord,NC,Cabarrus
2296,28040,Ellenboro,NC,Rutherford
2297,28075,Harrisburg,NC,Cabarrus
2298,28076,Henrietta,NC,Rutherford
2299,28077,High Shoals,NC,Gaston
2300,28080,Iron Station,NC,Lincoln
2301,28088,Landis,NC,Rowan
2302,28102,Mc Farlan,NC,Anson
2303,28104,Matthews,NC,Union
2304,28107,Midland,NC,Cabarrus
2305,28109,Misenheimer,NC,Stanly
2306,28112,Monroe,NC,Union
2307,28119,Morven,NC,Anson
2308,28133,Peachland,NC,Anson
2309,28137,Richfield,NC,Stanly
2310,28147,Salisbury,NC,Rowan
2311,28164,Stanley,NC,Gaston
2312,28168,Vale,NC,Lincoln
2313,28169,Waco,NC,Cleveland
2314,28212,Charlotte,NC,Mecklenburg
2315,28269,Charlotte,NC,Mecklenburg
2316,28301,Fayetteville,NC,Cumberland
2317,28303,Fayetteville,NC,Cumberland
2318,28305,Fayetteville,NC,Cumberland
2319,28308,Pope Army Airfield,NC,Cumberland
2320,28310,Fort Bragg,NC,Cumberland
2321,28325,Calypso,NC,Duplin
2322,28327,Carthage,NC,Moore
2323,28334,Dunn,NC,Harnett
2324,28337,Elizabethtown,NC,Bladen
2325,28341,Faison,NC,Duplin
2326,28342,Falcon,NC,Cumberland
2327,28343,Gibson,NC,Scotland
2328,28350,Lakeview,NC,Moore
2329,28360,Lumberton,NC,Robeson
2330,28364,Maxton,NC,Robeson
2331,28369,Orrum,NC,Robeson
2332,28371,Parkton,NC,Robeson
2333,28376,Raeford,NC,Hoke
2334,28383,Rowland,NC,Robeson
2335,28385,Salemburg,NC,Sampson
2336,28390,Spring Lake,NC,Harnett
2337,28394,Vass,NC,Moore
2338,28399,White Oak,NC,Bladen
2339,28420,Ash,NC,Brunswick
2340,28421,Atkinson,NC,Pender
2341,28424,Brunswick,NC,Columbus
2342,28428,Carolina Beach,NC,New Hanover
2343,28435,Currie,NC,Pender
2344,28438,Evergreen,NC,Columbus
2345,28444,Harrells,NC,Sampson
2346,28445,Holly Ridge,NC,Onslow
2347,28450,Lake Waccamaw,NC,Columbus
2348,28451,Leland,NC,Brunswick
2349,28462,Supply,NC,Brunswick
2350,28465,Oak Island,NC,Brunswick
2351,28478,Willard,NC,Pender
2352,28511,Atlantic,NC,Carteret
2353,28513,Ayden,NC,Pitt
2354,28520,Cedar Island,NC,Carteret
2355,28529,Grantsboro,NC,Pamlico
2356,28530,Grifton,NC,Craven
2357,28538,Hookerton,NC,Greene
2358,28539,Hubert,NC,Onslow
2359,28540,Jacksonville,NC,Onslow
2360,28547,Camp Lejeune,NC,Onslow
2361,28555,Maysville,NC,Onslow
2362,28560,New Bern,NC,Craven
2363,28572,Pink Hill,NC,Duplin
2364,28573,Pollocksville,NC,Jones
2365,28580,Snow Hill,NC,Greene
2366,28583,Stonewall,NC,Pamlico
2367,28587,Vandemere,NC,Pamlico
2368,28590,Winterville,NC,Pitt
2369,28594,Emerald Isle,NC,Carteret
2370,28601,Hickory,NC,Catawba
2371,28607,Boone,NC,Watauga
2372,28611,Collettsville,NC,Caldwell
2373,28618,Deep Gap,NC,Watauga
2374,28619,Drexel,NC,Burke
2375,28622,Elk Park,NC,Avery
2376,28623,Ennice,NC,Alleghany
2377,28629,Glendale Springs,NC,Ashe
2378,28630,Granite Falls,NC,Caldwell
2379,28634,Harmony,NC,Iredell
2380,28640,Jefferson,NC,Ashe
2381,28643,Lansing,NC,Ashe
2382,28644,Laurel Springs,NC,Alleghany
2383,28646,Linville,NC,Avery
2384,28650,Maiden,NC,Catawba
2385,28657,Newland,NC,Avery
2386,28658,Newton,NC,Catawba
2387,28660,Olin,NC,Iredell
2388,28662,Pineola,NC,Avery
2389,28663,Piney Creek,NC,Alleghany
2390,28667,Rhodhiss,NC,Caldwell
2391,28668,Roaring Gap,NC,Alleghany
2392,28669,Roaring River,NC,Wilkes
2393,28671,Rutherford College,NC,Burke
2394,28672,Scottville,NC,Ashe
2395,28673,Sherrills Ford,NC,Catawba
2396,28677,Statesville,NC,Iredell
2397,28684,Todd,NC,Ashe
2398,28701,Alexander,NC,Buncombe
2399,28705,Bakersville,NC,Mitchell
2400,28707,Balsam,NC,Jackson
2401,28713,Bryson City,NC,Swain
2402,28717,Cashiers,NC,Jackson
2403,28721,Clyde,NC,Haywood
2404,28725,Dillsboro,NC,Jackson
2405,28730,Fairview,NC,Buncombe
2406,28732,Fletcher,NC,Henderson
2407,28733,Fontana Dam,NC,Graham
2408,28734,Franklin,NC,Macon
2409,28772,Rosman,NC,Transylvania
2410,28775,Scaly Mountain,NC,Macon
2411,28777,Spruce Pine,NC,Mitchell
2412,28787,Weaverville,NC,Buncombe
2413,28792,Hendersonville,NC,Henderson
2414,28806,Asheville,NC,Buncombe
2415,28904,Hayesville,NC,Clay
2416,28906,Murphy,NC,Cherokee
2417,29006,Batesburg,SC,Lexington
2418,29009,Bethune,SC,Kershaw
2419,29020,Camden,SC,Kershaw
2420,29031,Carlisle,SC,Union
2421,29033,Cayce,SC,Lexington
2422,29042,Denmark,SC,Bamberg
2423,29047,Elloree,SC,Orangeburg
2424,29055,Great Falls,SC,Chester
2425,29059,Holly Hill,SC,Orangeburg
2426,29063,Irmo,SC,Richland
2427,29079,Lydia,SC,Darlington
2428,29113,Norway,SC,Orangeburg
2429,29115,Orangeburg,SC,Orangeburg
2430,29117,Orangeburg,SC,Orangeburg
2431,29122,Peak,SC,Newberry
2432,29123,Pelion,SC,Lexington
2433,29133,Rowesville,SC,Orangeburg
2434,29138,Saluda,SC,Saluda
